area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,1629.8537327321,2081460.1244123776
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Fishmeal and fish oil,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Other,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1629.8537327321,2081460.1244123776
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.8157426090,0.20940960573681755
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,20.7907336300
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,389.4701400000,1317911.2595299801
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.1949300000,0.05004055690748999
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.1949300000,0.05004055690748999
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,119.8999999520,405724.4541375749
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1197.8009995155,4053187.2968174536
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.5994999998,0.15389788054124773
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.5994999998,0.15389788054124773
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1197.8009995155,4053187.2968174536
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.5994999998,0.15389788054124773
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.5994999998,0.15389788054124773
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Chloroscombrus chrysurus","Atlantic bumper","Medium pelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,910.3822338000
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,2434.1572090000
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,498.3371640000,663766.165635768
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.2494180000,0.06402819280127399
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.2494180000,0.06402819280127399
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,73.3181511690,97656.99126736358
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,677.4858359870,902385.3890729338
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.3390820000,0.08704587347755738
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.3390820000,0.08704587347755738
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,677.4858359870,902385.3890729338
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.3390820000,0.08704587347755738
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Macrodon ancylodon","King weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.3390820000,0.08704587347755738
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Discards,Unreported,small scale purse seine,,26.8881531760
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Direct human consumption,2014.3708087297,1259924.0781203925
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Fishmeal and fish oil,224.0679431290,57.52056973934724
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Other,2.2406794313,0.5752056973934723
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,1018.0285585947,636744.0828814044
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Unreported,small scale purse seine,Fishmeal and fish oil,113.2401066290,29.06991227609249
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cetengraulis edentulus","Atlantic anchoveta","Small pelagics (<30 cm)","Anchovies","Venezuela",Artisanal,Landings,Unreported,small scale purse seine,Other,1.1324010663,0.2906991227609249
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Reported,small scale lines,Direct human consumption,51.9480000000,47704.8042432
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Reported,small scale lines,Fishmeal and fish oil,0.0260000000,0.006674470217999999
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Reported,small scale lines,Other,0.0260000000,0.006674470217999999
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,51.9480000000,47704.8042432
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Unreported,small scale lines,Fishmeal and fish oil,0.0260000000,0.006674470217999999
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Galeocerdo cuvier","Tiger shark","Large sharks (>=90 cm)","Sharks & rays","Venezuela",Artisanal,Landings,Unreported,small scale lines,Other,0.0260000000,0.006674470217999999
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,bottom trawl,,792.6711081000
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,312.6288383650,320.4558621071472
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1441.5570002747,1477.6480433333757
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale lines,Direct human consumption,1441.5570002747,1477.6480433333757
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale lines,Fishmeal and fish oil,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Reported,small scale lines,Other,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1441.5570002747,1477.6480433333757
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,1441.5570002747,1477.6480433333757
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale lines,Fishmeal and fish oil,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cathorops spixii","Madamango sea catfish","Large reef assoc. fish (>=90 cm)","Other fishes & inverts","Venezuela",Artisanal,Landings,Unreported,small scale lines,Other,0.7215000001,0.18521654858479766
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,19.6964844900
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.9956762480,10.24592953787907
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,99.8999999990,102.40111178357598
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.0500000000,0.012835519649871644
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.0500000000,0.012835519649871644
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,99.8999999990,102.40111178357598
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0500000000,0.012835519649871644
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Alectis ciliaris","African pompano","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0500000000,0.012835519649871644
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,622.3587007000
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,453.9997805790,198522.3454528797
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Artisanal,Discards,Unreported,small scale purse seine,,544.5399764540
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Direct human consumption,45354.5780798521,19832382.310747053
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Fishmeal and fish oil,22.6999890290,5.827323104718726
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Sardinella aurita","Round sardinella","Small pelagics (<30 cm)","Herring-likes","Venezuela",Artisanal,Landings,Reported,small scale purse seine,Other,22.6999890290,5.827323104718726
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,122.1555091920,125605.30292709127
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,916.0829999201,941954.099920823
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.4585000000,0.11770171518023158
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.4585000000,0.11770171518023158
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,916.0829999201,941954.099920823
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.4585000000,0.11770171518023158
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Mugil liza","Lebranche mullet","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.4585000000,0.11770171518023158
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Haemulon steindachneri","Chere-chere grunt","Small reef assoc. fish (<30 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,31.1861004500
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Priacanthus arenatus","Atlantic bigeye","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,754.2514375800
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Priacanthus arenatus","Atlantic bigeye","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,193.1459517190,197.9815835107032
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Priacanthus arenatus","Atlantic bigeye","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0966696455,0.02481610268875923
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Priacanthus arenatus","Atlantic bigeye","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.0966696455,0.02481610268875923
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,264.9882162000
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,598.4010000000,613.3826595897539
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.2995000000,0.07688476270349999
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.2995000000,0.07688476270349999
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,57.3000000030,58.7345716272751
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,572.4270000300,586.7583705564783
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.2865000000,0.07354752759835065
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.2865000000,0.07354752759835065
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,572.4270000300,586.7583705564783
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.2865000000,0.07354752759835065
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Cynoscion jamaicensis","Jamaica weakfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.2865000000,0.07354752759835065
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Larimus breviceps","Shorthead drum","Small demersals (<30 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,1516.8963704500
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Diplectrum formosum","Sand perch","Small demersals (<30 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,828.1554324000
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,1064.3113481000
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,199.8729386883,258380.14504701653
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.1000365059,0.025680410731100296
"Venezuela",eez,Reconstructed domestic catch,3,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.1000365059,0.025680410731100296
"Venezuela",eez,Reconstructed domestic catch,1,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,69.2926988270,89576.19621303708
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,346.1170306434,447433.10008734954
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,346.1170306434,447433.10008734954
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Other,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,346.1170306434,447433.10008734954
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,346.1170306434,447433.10008734954
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Trichiurus lepturus","Largehead hairtail","Large benthopelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Other,0.1732317471,0.044470389870095405
"Venezuela",eez,Reconstructed domestic catch,2,1972,"Lutjanus analis","Mutton snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,245.8018098123,1496701.9680558662
